bacia_sedimentar,código_do_poço_(api),nome_do_poço_(anp),profundidade_da_lâmina_(m),tipo_de_amostra_de_origem,quantidade_de_lâminas_delgadas,quantidade_de_lâminas_bioestratigráficas,data_de_conclusão_do_poço,município/estado,depositária
RECÔNCAVO,202400544000.0,7-CX-54-BA,927.0,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,963.0,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,999.0,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.04,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.07,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.11,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.14,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.18,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.19,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.22,nan,0.0,2.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.25,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.26,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.29,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.3,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.32,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.33,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.35,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.37,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.4,nan,0.0,2.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.43,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.44,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.47,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.48,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.5,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.51,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.54,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.55,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.58,nan,0.0,2.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.61,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.62,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.65,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.66,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.68,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.69,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.72,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.73,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.76,nan,0.0,2.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.8,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.84,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.87,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.91,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.94,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,1.96,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.02,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.03,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.05,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.07,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.09,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.11,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.12,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.14,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.16,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.18,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.2,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.21,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.23,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.25,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.27,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.3,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.32,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.34,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.36,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.38,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.39,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.41,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.43,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.47,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.48,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.5,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.54,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.56,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.57,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.59,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.63,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.65,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.66,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.68,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.74,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.75,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544000.0,7-CX-54-BA,2.77,nan,0.0,1.0,1990-01-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,756.0,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,792.0,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,828.0,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,864.0,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,900.0,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,936.0,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,972.0,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.01,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.04,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.08,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.12,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.15,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.19,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.22,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.26,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.3,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.33,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.37,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.4,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.44,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.48,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.49,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.52,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.54,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.58,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.61,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.65,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.68,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.72,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.76,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.79,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.83,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.86,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.9,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.95,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,1.99,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.03,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.06,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.1,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.13,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.17,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.19,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.22,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.26,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.3,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.33,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.37,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.4,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.44,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.48,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.51,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.55,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.58,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.62,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.66,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.69,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.73,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.76,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400544500.0,7-CX-55-BA,2.8,nan,0.0,1.0,1990-02-17,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,36.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,72.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,108.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,144.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,180.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,216.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,252.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,288.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,324.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,360.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,396.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,432.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,468.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,504.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,540.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,576.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,612.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,648.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,684.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,720.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,756.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,792.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,828.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,864.0,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,900.0,nan,0.0,2.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,936.0,nan,0.0,2.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,972.0,nan,0.0,2.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.01,nan,0.0,2.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.04,nan,0.0,2.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.08,nan,0.0,2.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.1,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.12,nan,0.0,2.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.15,nan,0.0,2.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.19,nan,0.0,2.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.22,nan,0.0,2.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.26,nan,0.0,2.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.3,nan,0.0,2.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.33,nan,0.0,2.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.37,nan,0.0,2.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.4,nan,0.0,2.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.44,nan,0.0,2.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.48,nan,0.0,2.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.51,nan,0.0,2.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.55,nan,0.0,2.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.58,nan,0.0,2.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.62,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.66,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.69,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.73,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.76,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.8,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.84,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.87,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.91,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.94,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,1.98,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,2.02,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,2.05,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,2.09,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,2.12,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,2.16,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,2.2,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,2.23,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,2.27,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
RECÔNCAVO,202400545200.0,7-CX-56-BA,2.3,nan,0.0,1.0,1990-04-09,RIO DE JANEIRO/RJ,3R
