bacia_sedimentar,código_do_poço_(api),nome_do_poço_(anp),profundidade_(m),identificador_da_caixa,total_de_caixas,data_de_conclusão_do_poço,município/estado,depositária
POTIGUAR,72100024795.0,3-BRSA-834-RN,1932.6,1,1.0,2010-09-30,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100024795.0,3-BRSA-834-RN,1933.5,1,1.0,2010-09-30,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100024795.0,3-BRSA-834-RN,1934.0,1,1.0,2010-09-30,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100024795.0,3-BRSA-834-RN,1941.0,1,1.0,2010-09-30,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100024795.0,3-BRSA-834-RN,1941.5,1,1.0,2010-09-30,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100024795.0,3-BRSA-834-RN,1942.2,1,1.0,2010-09-30,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100024795.0,3-BRSA-834-RN,1945.5,1,1.0,2010-09-30,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100024795.0,3-BRSA-834-RN,1947.5,1,1.0,2010-09-30,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100024795.0,3-BRSA-834-RN,1958.8,1,1.0,2010-09-30,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100024795.0,3-BRSA-834-RN,1959.6,1,1.0,2010-09-30,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100024795.0,3-BRSA-834-RN,1963.0,1,1.0,2010-09-30,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100027398.0,7-SCR-133D-RN,693.0,1,1.0,2014-02-04,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100027398.0,7-SCR-133D-RN,721.4,1,1.0,2014-02-04,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100027398.0,7-SCR-133D-RN,726.0,1,1.0,2014-02-04,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100027398.0,7-SCR-133D-RN,775.0,1,1.0,2014-02-04,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100027398.0,7-SCR-133D-RN,776.5,1,1.0,2014-02-04,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100027398.0,7-SCR-133D-RN,779.7,1,1.0,2014-02-04,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100024063.0,3-BRSA-759-RN,2725.0,1,1.0,2009-11-12,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100024063.0,3-BRSA-759-RN,2730.0,1,1.0,2009-11-12,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100024063.0,3-BRSA-759-RN,2740.0,1,1.0,2009-11-12,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100024063.0,3-BRSA-759-RN,2745.0,1,1.0,2009-11-12,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100024063.0,3-BRSA-759-RN,2755.0,1,1.0,2009-11-12,RIO DE JANEIRO/RJ,3R
POTIGUAR,72100024063.0,3-BRSA-759-RN,2765.0,1,1.0,2009-11-12,RIO DE JANEIRO/RJ,3R
POTIGUAR,721000717500.0,1-PS-1-RN,1904.0,1,1.0,1986-07-24,RIO DE JANEIRO/RJ,3R
POTIGUAR,721000717500.0,1-PS-1-RN,2698.0,1,1.0,1986-07-24,RIO DE JANEIRO/RJ,3R
POTIGUAR,721000717500.0,1-PS-1-RN,2751.0,1,1.0,1986-07-24,RIO DE JANEIRO/RJ,3R
PARNAÍBA,50090027488.0,1-PGN-1-MA,814.0,1,3.0,2014-04-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090027488.0,1-PGN-1-MA,817.5,1,3.0,2014-04-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090027488.0,1-PGN-1-MA,820.0,1,3.0,2014-04-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,169.5,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,171.5,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,183.01,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,192.01,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,194.0,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,200.0,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,201.51,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,225.6,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,227.47,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,232.8,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,233.8,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,259.3,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,265.0,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,275.0,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,294.0,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,303.6,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,328.0,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,333.5,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,407.0,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,435.0,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,452.0,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,472.4,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,472.5,1,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,0.0,2,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,0.0,2,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,0.0,2,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,0.0,2,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026761.0,5-OGX-103-MA,0.0,2,2.0,2013-01-12,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,806.7,1,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,827.2,1,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,849.0,1,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,853.0,1,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,881.2,1,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,883.0,1,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,886.2,1,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,889.3,1,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,891.0,1,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,893.0,1,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,897.5,1,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,899.7,1,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,902.0,1,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,904.5,1,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,908.6,1,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,947.8,1,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,951.0,1,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,952.3,1,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,955.8,1,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,962.4,1,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,970.4,2,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,970.6,2,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090026261.0,7-GVR-9-MA,981.6,2,2.0,2012-06-23,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090028946.0,7-GVC-6D-MA,1474.0,1,1.0,2017-04-08,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090028946.0,7-GVC-6D-MA,1477.0,1,1.0,2017-04-08,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090028946.0,7-GVC-6D-MA,1481.9,1,1.0,2017-04-08,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090028946.0,7-GVC-6D-MA,1505.0,1,1.0,2017-04-08,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090028946.0,7-GVC-6D-MA,1508.2,1,1.0,2017-04-08,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090028946.0,7-GVC-6D-MA,1529.6,1,1.0,2017-04-08,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090028946.0,7-GVC-6D-MA,1534.3,1,1.0,2017-04-08,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090028946.0,7-GVC-6D-MA,1550.9,1,1.0,2017-04-08,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,824.0,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,912.0,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,931.0,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,943.0,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,983.5,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,1241.6,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,1269.0,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,1277.25,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,1282.0,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,1291.3,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,1395.7,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,1406.8,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,1406.85,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,1409.5,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,1638.0,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,1641.3,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,1641.35,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,1643.6,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,1667.8,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,1684.7,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,1688.8,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029268.0,3-PGN-27D-MA,1715.1,1,1.0,2018-09-04,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029301.0,3-PGN-29D-MA,1513.8,1,1.0,2018-11-03,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029301.0,3-PGN-29D-MA,1518.0,1,1.0,2018-11-03,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029301.0,3-PGN-29D-MA,1524.0,1,1.0,2018-11-03,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029301.0,3-PGN-29D-MA,1526.0,1,1.0,2018-11-03,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029301.0,3-PGN-29D-MA,1329.3,1,1.0,2018-11-03,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029301.0,3-PGN-29D-MA,1333.5,1,1.0,2018-11-03,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029301.0,3-PGN-29D-MA,1335.0,1,1.0,2018-11-03,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029301.0,3-PGN-29D-MA,1498.0,1,1.0,2018-11-03,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029301.0,3-PGN-29D-MA,1542.0,1,1.0,2018-11-03,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029301.0,3-PGN-29D-MA,1548.0,1,1.0,2018-11-03,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029301.0,3-PGN-29D-MA,1551.5,1,1.0,2018-11-03,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029301.0,3-PGN-29D-MA,1553.6,1,1.0,2018-11-03,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,870.2,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,877.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,877.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,911.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,915.2,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,921.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1051.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1060.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1066.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1183.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1228.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1345.5,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1372.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1386.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1408.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1439.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1455.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1467.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1491.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1500.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1505.5,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1515.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1526.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1575.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1697.5,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1724.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1726.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1742.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1751.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1763.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1817.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1835.4,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1871.5,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1886.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1915.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,1939.5,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,2023.5,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,2041.5,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,2047.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,2051.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,2158.5,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,2165.5,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,2181.2,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029767.0,1-PGN-28D-MA,2198.0,1,1.0,2022-01-09,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029464.0,3-ENV-8D-MA,1574.0,1,1.0,2019-09-30,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029464.0,3-ENV-8D-MA,1587.5,1,1.0,2019-09-30,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029464.0,3-ENV-8D-MA,1589.0,1,1.0,2019-09-30,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029464.0,3-ENV-8D-MA,1591.0,1,1.0,2019-09-30,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029464.0,3-ENV-8D-MA,1870.0,1,1.0,2019-09-30,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029464.0,3-ENV-8D-MA,1875.5,1,1.0,2019-09-30,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029464.0,3-ENV-8D-MA,1887.5,1,1.0,2019-09-30,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029464.0,3-ENV-8D-MA,1891.2,1,1.0,2019-09-30,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029464.0,3-ENV-8D-MA,1905.2,1,1.0,2018-12-17,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029319.0,7-GVP-1-MA,1700.5,1,1.0,2018-12-17,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029319.0,7-GVP-1-MA,1674.5,1,1.0,2018-12-17,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029319.0,7-GVP-1-MA,1665.0,1,1.0,2018-12-17,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029319.0,7-GVP-1-MA,1637.5,1,1.0,2018-12-17,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029319.0,7-GVP-1-MA,1635.0,1,1.0,2018-12-17,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029319.0,7-GVP-1-MA,1605.0,1,1.0,2018-12-17,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029319.0,7-GVP-1-MA,1346.8,1,1.0,2018-12-17,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029319.0,7-GVP-1-MA,1344.0,1,1.0,2018-12-17,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029319.0,7-GVP-1-MA,1233.0,1,1.0,2018-12-17,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029319.0,7-GVP-1-MA,1267.5,1,1.0,2018-12-17,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029319.0,7-GVP-1-MA,1265.0,1,1.0,2018-12-17,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029319.0,7-GVP-1-MA,1261.5,1,1.0,2018-12-17,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029319.0,7-GVP-1-MA,1255.0,1,1.0,2018-12-17,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029319.0,7-GVP-1-MA,1246.5,1,1.0,2018-12-17,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029319.0,7-GVP-1-MA,1229.0,1,1.0,2018-12-17,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029319.0,7-GVP-1-MA,1226.0,1,1.0,2018-12-17,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029365.0,1-ENV-2-MA,1098.5,1,1.0,2019-04-10,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029365.0,1-ENV-2-MA,1158.0,1,1.0,2019-04-10,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029365.0,1-ENV-2-MA,1172.0,1,1.0,2019-04-10,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029365.0,1-ENV-2-MA,1447.0,1,1.0,2019-04-10,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029365.0,1-ENV-2-MA,1511.0,1,1.0,2019-04-10,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029365.0,1-ENV-2-MA,1558.0,1,1.0,2019-04-10,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029365.0,1-ENV-2-MA,1643.0,1,1.0,2019-04-10,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029365.0,1-ENV-2-MA,1651.0,1,1.0,2019-04-10,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029365.0,1-ENV-2-MA,1663.0,1,1.0,2019-04-10,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029365.0,1-ENV-2-MA,1699.5,1,1.0,2019-04-10,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029365.0,1-ENV-2-MA,1735.0,1,1.0,2019-04-10,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029365.0,1-ENV-2-MA,1767.0,1,1.0,2019-04-10,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029365.0,1-ENV-2-MA,1788.0,1,1.0,2019-04-10,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029365.0,1-ENV-2-MA,1812.0,1,1.0,2019-04-10,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029365.0,1-ENV-2-MA,1840.0,1,1.0,2019-04-10,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029365.0,1-ENV-2-MA,1861.0,1,1.0,2019-04-10,RIO DE JANEIRO/RJ,ENEVA
PARNAÍBA,50090029365.0,1-ENV-2-MA,1877.0,1,1.0,2019-04-10,RIO DE JANEIRO/RJ,ENEVA
