;;;;;;;;;;;
Bacia sedimentar;Código do poço (API);Nome do poço (ANP);Identificador da caixa;Total de caixas;Profundidade topo (m);Profundidade base (m);Data de conclusão do poço;Município/Estado;Depositária;;
SERGIPE-ALAGOAS;901200116400;3-CP-359-SE;1;4;18;318;02/07/1965;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200116400;3-CP-359-SE;2;4;321;567;02/07/1965;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200116400;3-CP-359-SE;4;4;915;1137;18/08/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200116400;3-CP-359-SE;5;4;1140;1317;18/08/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200015900;3-CP-3-SE;1;5;0;252;07/03/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200015900;3-CP-3-SE;3;5;570;702;07/03/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200015900;3-CP-3-SE;4;5;705;849;07/03/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200015900;3-CP-3-SE;5;5;852;990;07/03/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200015900;3-CP-3-SE;6;5;993;1131;07/03/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200016300;3-CP-5-SE;1;5;27;432;16/03/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200016300;3-CP-5-SE;2;5;255;486;16/03/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200016300;3-CP-5-SE;2;5;435;696;16/03/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200016300;3-CP-5-SE;3;5;489;803;14/11/1984;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200016300;3-CP-5-SE;4;5;806;1063;14/11/1984;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200016900;3-CP-6-SE;1;5;561;744;14/11/1984;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200016900;3-CP-6-SE;1;5;6;546;16/03/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200016900;3-CP-6-SE;2;5;549;804;16/03/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200016900;3-CP-6-SE;3;5;699;825;16/03/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200016900;3-CP-6-SE;3;5;807;879;16/03/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200266500;3-CP-895-SE;1;6;0;216;30/06/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200266500;3-CP-895-SE;2;6;219;414;30/06/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200266500;3-CP-895-SE;3;6;417;570;30/06/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200266500;3-CP-895-SE;4;6;573;726;30/06/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200266500;3-CP-895-SE;5;6;729;879;30/06/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200266500;3-CP-895-SE;6;6;882;1032;30/06/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200017200;3-CP-8-SE;1;4;1035;1194;30/06/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200017200;3-CP-8-SE;2;4;1197;1356;30/06/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200017200;3-CP-8-SE;3;4;1359;1518;30/06/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200017200;3-CP-8-SE;4;4;1521;1722;30/06/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200272200;3-CP-914-SE;1;3;0;138;30/06/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200272200;3-CP-914-SE;2;3;141;207;21/02/1991;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200272200;3-CP-914-SE;3;3;1725;1806;21/02/1991;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200301300;3-CP-999-SE;1;4;210;291;21/02/1991;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200301300;3-CP-999-SE;2;4;294;375;21/02/1991;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200301300;3-CP-999-SE;3;4;378;456;21/02/1991;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200301300;3-CP-999-SE;4;4;459;561;21/02/1991;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200017300;3-CP-9-SE;1;11;564;651;21/02/1991;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200017300;3-CP-9-SE;2;11;654;750;21/02/1991;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200017300;3-CP-9-SE;3;11;753;831;21/02/1991;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200017300;3-CP-9-SE;4;11;834;930;21/02/1991;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200017300;3-CP-9-SE;5;11;933;1032;21/02/1991;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200017300;3-CP-9-SE;6;11;1035;1134;21/02/1991;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200017300;3-CP-9-SE;7;11;1137;1233;21/02/1991;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200017300;3-CP-9-SE;8;11;1236;1332;21/02/1991;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200017300;3-CP-9-SE;9;11;1335;1434;21/02/1991;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200017300;3-CP-9-SE;10;11;1437;1533;21/02/1991;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200017300;3-CP-9-SE;11;11;1536;1635;21/02/1991;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200375400;3-IP-15-SE;1;19;27;219;21/02/1991;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200375400;3-IP-15-SE;2;19;222;291;21/02/1991;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200375400;3-IP-15-SE;3;19;294;366;06/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200375400;3-IP-15-SE;4;19;369;444;06/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200375400;3-IP-15-SE;5;19;447;522;06/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200375400;3-IP-15-SE;6;19;525;600;06/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200375400;3-IP-15-SE;7;19;603;678;06/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200375400;3-IP-15-SE;8;19;681;741;06/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200375400;3-IP-15-SE;9;19;744;816;06/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200375400;3-IP-15-SE;10;19;819;894;06/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200375400;3-IP-15-SE;11;19;897;969;06/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200375400;3-IP-15-SE;12;19;972;1050;06/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200375400;3-IP-15-SE;13;19;1053;1122;06/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200375400;3-IP-15-SE;14;19;1125;1194;06/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200375400;3-IP-15-SE;15;19;1197;1274;06/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200375400;3-IP-15-SE;16;19;1277;1344;06/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200375400;3-IP-15-SE;17;19;1347;1416;06/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200375400;3-IP-15-SE;18;19;1638;1725;06/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200375400;3-IP-15-SE;19;19;1728;1851;06/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200374900;3-IP-16-SE;1;20;6;345;11/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200374900;3-IP-16-SE;1;20;0;396;11/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200374900;3-IP-16-SE;1;20;3;417;11/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200374900;3-IP-16-SE;1;20;0;360;29/04/1999;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200374900;3-IP-16-SE;1;20;0;402;29/04/1999;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200374900;3-IP-16-SE;1;20;0;528;29/04/1999;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200374900;3-IP-16-SE;1;20;0;177;23/01/1986;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200374900;3-IP-16-SE;2;20;348;504;23/01/1986;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200374900;3-IP-16-SE;2;20;399;645;23/01/1986;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200374900;3-IP-16-SE;2;20;420;684;30/06/1970;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200374900;3-IP-16-SE;2;20;363;540;30/06/1970;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200374900;3-IP-16-SE;2;20;405;660;11/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200374900;3-IP-16-SE;2;20;531;693;11/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200374900;3-IP-16-SE;3;20;507;684;11/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200374900;3-IP-16-SE;3;20;648;750;11/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200374900;3-IP-16-SE;3;20;543;690;03/12/1970;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200374900;3-IP-16-SE;4;20;693;735;03/12/1970;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200374900;3-IP-16-SE;18;20;1419;1488;11/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200374900;3-IP-16-SE;19;20;1491;1560;11/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200374900;3-IP-16-SE;20;20;1563;1593;11/06/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200276600;3-MG-17-SE;1;3;180;255;04/05/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200276600;3-MG-17-SE;2;3;258;450;04/05/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200276600;3-MG-17-SE;3;3;453;668;04/05/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200301200;3-MG-18-SE;1;3;15;240;31/01/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200301200;3-MG-18-SE;1;3;0;288;31/01/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200301200;3-MG-18-SE;2;3;243;456;30/07/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200066800;3-MG-2-SE;1;2;291;504;04/08/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200066800;3-MG-2-SE;2;2;507;561;04/08/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200066900;3-MG-3-SE;1;4;6;444;07/08/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200066900;3-MG-3-SE;1;4;0;453;01/06/1967;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200066900;3-MG-3-SE;1;4;0;261;10/07/1967;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200066900;3-MG-3-SE;2;4;264;384;10/07/1967;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200068900;3-MG-4-SE;1;2;0;408;06/08/1970;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200068900;3-MG-4-SE;1;2;0;345;06/08/1970;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200069300;3-MG-5-SE;1;2;0;282;08/09/1970;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200069300;3-MG-5-SE;2;2;348;471;30/11/1967;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200069600;3-MG-6-SE;1;4;36;366;30/11/1967;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200069600;3-MG-6-SE;1;4;32;363;29/05/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200069600;3-MG-6-SE;2;4;285;527;29/05/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200069600;3-MG-6-SE;2;4;369;498;01/08/1970;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200040500;3-RO-11-SE;1;2;3;180;16/11/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200040500;3-RO-11-SE;2;2;366;528;16/11/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200040900;3-RO-12-SE;1;3;183;360;28/09/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200040900;3-RO-12-SE;2;3;363;537;28/09/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200040900;3-RO-12-SE;3;3;540;600;28/09/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200041100;3-RO-13-SE;1;1;3;393;04/10/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200041300;3-RO-14-SE;2;1;396;648;08/10/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200042100;3-RO-15-SE;3;2;651;1002;14/10/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200042100;3-RO-15-SE;1;2;6;240;14/10/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200042600;3-RO-16-SE;2;1;243;384;13/10/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200043000;3-RO-17-SE;1;2;12;246;17/10/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200043000;3-RO-17-SE;2;2;249;438;17/10/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200043100;3-RO-18-SE;1;2;441;720;23/09/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200043100;3-RO-18-SE;2;2;723;996;23/09/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200043400;3-RO-19-SE;1;2;0;507;01/05/1970;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200043400;3-RO-19-SE;1;2;0;528;11/09/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200044400;3-RO-22-SE;1;2;0;474;24/06/1970;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200044400;3-RO-22-SE;1;2;0;484;28/08/1970;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200284100;3-RO-361-SE;1;4;0;432;08/01/1971;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200284100;3-RO-361-SE;1;4;0;336;08/01/1971;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200284100;3-RO-361-SE;2;4;435;666;08/01/1971;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200284100;3-RO-361-SE;2;4;339;441;08/01/1971;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200028000;3-RO-3-SE;1;3;0;489;18/01/1971;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200028000;3-RO-3-SE;1;3;0;255;31/10/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200028000;3-RO-3-SE;2;3;258;483;31/10/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200065500;3-RO-48-SE;1;2;486;723;20/11/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200065500;3-RO-48-SE;2;2;726;842;20/11/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200024800;3-RO-4-SE;1;4;3;192;11/11/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200024800;3-RO-4-SE;2;4;195;282;11/11/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200024800;3-RO-4-SE;3;4;285;390;11/11/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200024800;3-RO-4-SE;4;4;393;456;11/11/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200066000;3-RO-50-SE;1;1;0;234;23/09/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200066400;3-RO-51-SE;1;1;237;433;14/11/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200066600;3-RO-53-SE;1;1;0;297;23/11/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200041800;3-RO-5-SE;1;1;300;432;10/05/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200068600;3-RO-61-SE;1;2;20;717;24/06/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200068600;3-RO-61-SE;2;2;435;563;09/04/1972;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200069400;3-RO-66-SE;1;2;0;207;19/11/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200069400;3-RO-66-SE;2;2;210;393;19/11/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200069700;3-RO-68-SE;1;1;396;482;30/06/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200032500;3-RO-6-SE;1;4;0;372;28/11/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200032500;3-RO-6-SE;1;4;0;369;28/11/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200032500;3-RO-6-SE;2;4;375;675;02/10/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200032500;3-RO-6-SE;2;4;372;744;02/10/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200038000;3-RO-8-SE;1;4;0;384;27/11/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200038000;3-RO-8-SE;1;4;6;189;27/11/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200038000;3-RO-8-SE;2;4;387;717;11/01/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200038000;3-RO-8-SE;2;4;192;510;11/01/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200039600;3-RO-9-SE;1;2;6;429;30/03/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200039600;3-RO-9-SE;2;2;432;534;30/03/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200046200;3-SZ-10-SE;1;3;0;309;29/07/1967;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200046200;3-SZ-10-SE;2;3;312;504;17/02/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200046200;3-SZ-10-SE;3;3;537;567;17/02/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200076500;3-SZ-114-SE;1;1;0;312;08/01/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200046500;3-SZ-11-SE;1;3;6;216;08/01/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200046500;3-SZ-11-SE;1;3;219;420;26/12/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200046500;3-SZ-11-SE;2;3;315;669;26/12/1987;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200046900;3-SZ-12-SE;1;1;0;303;05/01/1988;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200046900;3-SZ-12-SE;3;2;423;537;08/03/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200047900;3-SZ-13-SE;2;2;306;717;08/03/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200047900;3-SZ-13-SE;1;1;0;219;06/05/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200048500;3-SZ-14-SE;1;2;222;417;06/05/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200048500;3-SZ-14-SE;2;2;420;534;06/05/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200044900;3-SZ-2-SE;1;2;0;267;02/01/1988;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200044900;3-SZ-2-SE;2;2;270;720;02/01/1988;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200045100;3-SZ-3-SE;1;3;4;201;22/11/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200045100;3-SZ-3-SE;2;3;204;398;22/11/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200045100;3-SZ-3-SE;3;3;401;437;22/11/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200055200;3-SZ-46-SE;1;2;0;165;27/01/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200055200;3-SZ-46-SE;2;2;168;360;27/01/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200055500;3-SZ-49-SE;1;2;363;588;27/01/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200055500;3-SZ-49-SE;2;2;561;717;27/01/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200045300;3-SZ-4-SE;1;3;0;360;03/12/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200045300;3-SZ-4-SE;1;3;0;195;03/12/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200045300;3-SZ-4-SE;2;3;363;663;03/12/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200055700;3-SZ-51-SE;1;2;198;393;11/01/1988;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200055700;3-SZ-51-SE;2;2;396;518;11/01/1988;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200056600;3-SZ-54-SE;1;3;0;366;31/12/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200056600;3-SZ-54-SE;2;3;369;555;31/12/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200056600;3-SZ-54-SE;3;3;558;600;31/12/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200057100;3-SZ-56-SE;1;2;0;330;05/10/1971;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200057100;3-SZ-56-SE;2;2;333;528;05/10/1971;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200045400;3-SZ-5-SE;1;3;0;270;19/12/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200045400;3-SZ-5-SE;2;3;273;520;19/12/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200045400;3-SZ-5-SE;3;3;532;651;19/12/1969;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200045600;3-SZ-6-SE;1;4;3;144;07/04/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200045600;3-SZ-6-SE;2;4;147;288;07/04/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200045600;3-SZ-6-SE;3;4;291;471;07/04/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200045600;3-SZ-6-SE;4;4;474;588;07/04/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200061000;3-SZ-74-SE;1;2;0;231;07/04/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200061000;3-SZ-74-SE;2;2;591;742;21/01/1988;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200045700;3-SZ-7-SE;1;3;0;252;01/02/1967;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200045700;3-SZ-7-SE;2;3;255;504;01/02/1967;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200045700;3-SZ-7-SE;3;3;507;620;01/02/1967;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200063900;3-SZ-85-SE;1;3;0;153;29/04/1967;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200063900;3-SZ-85-SE;2;3;156;390;29/04/1967;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200063900;3-SZ-85-SE;3;3;393;636;29/04/1967;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200064000;3-SZ-86-SE;1;3;0;270;29/04/1967;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200064000;3-SZ-86-SE;2;3;273;480;04/08/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200064000;3-SZ-86-SE;3;3;639;831;04/08/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200045800;3-SZ-8-SE;1;2;6;225;04/08/1966;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200045800;3-SZ-8-SE;2;2;483;553;31/01/1988;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200046300;3-SZ-9A-SE;1;5;72;306;12/02/1988;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200046300;3-SZ-9A-SE;2;5;228;423;12/02/1988;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200046300;3-SZ-9A-SE;2;5;309;549;01/07/1997;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200046300;3-SZ-9A-SE;3;5;426;510;01/07/1997;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200046300;3-SZ-9A-SE;3;5;552;666;01/07/1997;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200046100;3-SZ-9-SE;1;1;669;747;01/07/1997;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200034300;3-TR-2-SE;1;3;750;828;01/07/1997;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200034300;3-TR-2-SE;2;3;831;909;01/07/1997;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200034300;3-TR-2-SE;3;3;912;993;01/07/1997;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200038100;3-TR-3-SE;1;4;999;1083;01/07/1997;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200038100;3-TR-3-SE;2;4;1086;1167;01/07/1997;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200038100;3-TR-3-SE;3;4;1170;1260;01/07/1997;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200038100;3-TR-3-SE;4;4;1263;1300;01/07/1997;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200029900;3-TR-4-SE;1;3;45;369;21/01/2001;ARACAJU/SE;CARMO;;
