;;;;;;;;;;
Bacia sedimentar;Código do poço (API);Nome do poço (ANP);Número do testemunho;Profundidade do plugue (m);Orientação do plugue (H ou V);Identificador da caixa;Total de caixas;Data de conclusão do poço;Município/Estado;Depositária
CAMPOS;34281026410;3-APL-6-ESS ;3;4814.250;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4814.530;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4814.570;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4814.750;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4815.000;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4815.100;V;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4815.250;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4815.520;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4815.570;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4815.750;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4816.000;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4816.100;V;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4816.250;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4816.500;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4816.540;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4816.750;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4817.050;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4817.100;V;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4817.250;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4817.500;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4817.550;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4817.750;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4818.050;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4818.250;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4818.300;V;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4818.530;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4818.580;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4818.650;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4818.750;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4819.000;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4819.100;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4819.170;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4819.200;V;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4819.530;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4819.570;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4819.750;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4820.060;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4820.300;V;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4820.380;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4820.500;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4820.540;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4821.000;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4821.100;V;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4821.690;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4821.750;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4821.790;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4821.950;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4822.000;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4822.040;V;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4822.250;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4822.290;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4823.050;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4823.050;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4823.060;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4823.070;V;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4823.390;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4823.450;H;2;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4823.800;H;3;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4824.110;H;3;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4824.160;V;3;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4824.260;H;3;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4824.530;H;3;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4824.570;H;3;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4824.860;H;3;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4825.310;H;3;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4825.370;V;3;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4825.530;H;3;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4825.550;H;3;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4826.700;V;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4826.830;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4826.870;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4827.000;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4827.100;V;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4827.250;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4827.310;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4827.750;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4827.790;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4827.810;H;3;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4828.050;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4828.100;V;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4828.310;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4828.460;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4828.500;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4829.050;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4829.080;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4829.200;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4829.380;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4829.400;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4829.450;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4829.540;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4829.570;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4830.000;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4830.040;V;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4830.360;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4830.450;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4830.770;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4830.820;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4831.000;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4831.100;V;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4831.250;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4831.750;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4831.790;H;4;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4831.860;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4832.290;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4832.340;V;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4832.500;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4832.550;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4832.750;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4833.000;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4833.340;V;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4833.460;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4833.500;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4833.745;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4833.790;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4833.840;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4834.480;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4834.540;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4834.590;V;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4834.670;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4834.750;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4834.770;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4834.830;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4834.860;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4834.880;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4835.040;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4835.100;V;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4835.250;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4835.520;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4835.570;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4836.020;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4836.065;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4836.100;V;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4836.250;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4836.540;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4836.580;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4836.800;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4837.000;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4837.100;V;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4837.250;H;5;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4837.680;H;6;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4837.720;H;6;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4838.040;H;6;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4838.100;V;6;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;4;4838.250;H;6;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;5;5-73BV;V;12;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
SANTOS;74316024958;1-SHEL-23-RJS;1;5199.40;H;1;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;1;5200.60;H;1;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;1;5201.60;H;1;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;1;5205.00;V;1;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;2;5227.80;H;2;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;2;5230.00;H;2;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;2;5232.40;H;2;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;2;5233.80;H;2;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;3;5236.10;H;3;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;3;5236.80;H;3;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;3;5241.00;H;4;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;3;5242.90;V;4;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;4;5244.90;H;4;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;4;5247.20;H;4;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;4;5249.40;H;4;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;4;5249.70;H;4;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;4;5250.00;H;4;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;4;5252.80;V;5;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;5;5258.00;V;5;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;5;5258.70;V;5;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;5;5259.40;H;6;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;5;5260.00;V;6;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;5;5260.20;H;6;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;5;5261.60;H;6;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;5;5262.11;H;6;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;6;5263.40;H;6;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;6;5263.50;H;6;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;6;5264.00;V;6;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
SANTOS;74316024958;1-SHEL-23-RJS;6;5264.20;H;6;6;14/11/2010;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2926.10;H;1;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2927.60;H;1;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2928.30;H;2;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2928.80;H;1;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2931.10;H;2;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2931.30;H;2;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2931.60;H;2;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2931.80;H;2;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2933.20;H;3;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2933.30;H;3;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2936.30;V;3;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2936.30;V;3;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2936.30;V;3;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2936.30;V;3;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2936.30;V;4;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2936.30;V;4;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2936.30;V;4;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2937.20;H;4;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2937.30;V;4;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2937.30;V;4;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2937.30;V;4;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2937.30;V;4;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2937.30;V;4;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2937.30;V;4;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2937.30;V;4;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2937.60;H;5;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2939.10;H;5;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2939.30;H;5;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2939.70;H;5;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2939.90;V;6;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2939.90;V;6;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2939.90;V;6;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2939.90;V;6;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2939.90;V;6;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2939.90;V;6;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
CAMPOS;34281019935;1-SHEL-9-ESS;1;2940.20;H;6;3;12/05/2002;RIO DE JANEIRO/RJ;SHELL
